position.x,position.y,position.z
-0.012793554,-0.002533663,-0.049172079
-0.077881726,0.006854726,-0.055316283
-0.042318813,0.023682009,-0.070096
-0.024919629,0.028000628,-0.094761497
-0.013221483,-0.012738581,-0.075652514
-0.063484213,-0.001020161,-0.056532026
0.054040391,0.000646428,-0.060662953
-0.052408312,0.013711653,-0.054622132
-0.045830683,-0.010136533,-0.086581223
0.029143764,0.008508069,-0.090887731
0.068790103,0.017390116,-0.064654984
-0.042316185,0.015528722,-0.054242152
-0.058207624,0.028000299,-0.055138224
-0.077905771,0.019395754,-0.038801589
0.007638744,0.016117019,-0.042599049
0.029864048,0.028000097,-0.060869144
-0.051055876,-0.026844301,-0.050760635
0.024676491,0.016365866,-0.067079358
0.036911975,0.001464364,-0.039925748
-0.033551675,-0.006510337,-0.054369566
-0.049747135,0.010601817,-0.08080962
-0.016384644,-0.018600173,-0.086133928
-0.016739212,-0.019919459,-0.077122692
-0.003385639,0.010382931,-0.074994008
-0.014007391,0.015844504,-0.087696244
0.013292365,-0.017404271,-0.089796832
-0.061632507,0.015924777,-0.04096392
-0.020416158,0.011999505,-0.071266023
0.03270599,-0.023966664,-0.075627724
0.01095196,-0.002266984,-0.044443936
0.008132327,0.011119709,-0.071469036
-0.005031623,-0.007638833,-0.084878694
0.000184835,0.010373069,-0.050152674
0.034229818,0.007664264,-0.091782231
0.002728891,-0.005147917,-0.054932967
0.027513934,-0.013971846,-0.059768507
0.049781437,0.024065044,-0.063723623
-0.047019001,-0.028000898,-0.084212902
-0.002988246,-0.028001243,-0.091831019
0.088174903,-0.025237754,-0.042703128
0.001118776,1.17E-05,-0.076383378
0.008243169,0.023546418,-0.064377612
-0.0059302,0.0207,-0.072098499
-0.025827997,-0.020267442,-0.051701638
-0.005486117,-0.017483171,-0.060870719
-0.014391726,0.011328547,-0.093113614
-0.006625053,-0.001268899,-0.080801365
-0.034820562,0.024970075,-0.085846507
-0.039282253,-0.010832563,-0.064089469
-0.020738948,-0.00680032,-0.08029281
0.044316598,0.01043235,-0.079290605
0.068680183,-0.028000688,-0.050750288
-0.026702852,0.001244994,-0.075880953
-0.062783801,-0.010152168,-0.066646374
-0.056681346,-0.014335057,-0.04723774
0.01404747,0.004519432,-0.041530933
-0.020130678,0.013738339,-0.060771282
-0.021182353,0.026910129,-0.056429855
-0.048431842,-0.016345932,-0.050098385
-0.047179916,0.017660802,-0.068037607
0.029527787,-0.006534197,-0.054538396
0.011601826,-0.019228264,-0.083047804
-0.002311881,-0.0096175,-0.07994795
-0.039400679,0.005607447,-0.069365591
-0.028886827,-0.027910439,-0.068672071
-0.070502165,-0.010989982,-0.040367244
0.058316848,-0.024851972,-0.076941593
-0.019617833,0.00819748,-0.056037703
0.046027013,0.005099523,-0.085063182
0.030373742,-0.003343451,-0.080080286
-0.03462176,0.020046569,-0.08848641
0.079679106,-0.001931767,-0.055485478
0.060305911,-0.017365242,-0.046025826
-0.070813386,0.014285786,-0.054747542
0.086476935,0.022580246,-0.046035523
-0.032459327,-0.005008704,-0.048929115
-0.063855451,-0.011513926,-0.070250847
-0.04212419,0.012350669,-0.051818647
0.015559248,-0.021077379,-0.077124582
-0.037267224,-0.025847018,-0.042475488
-0.020389216,-0.000798289,-0.050092404
-0.076428824,0.009022089,-0.052284784
0.023021854,-0.020631526,-0.053413557
-0.005776299,-0.00563831,-0.065707531
-0.001060699,-0.018976459,-0.094720461
-0.062179847,-0.002941592,-0.064690212
-0.085752484,-0.026989681,-0.047423495
0.049981849,-0.005109358,-0.080164709
-0.03393215,-0.023189541,-0.081233804
-0.033893859,-0.018298544,-0.091903649
0.042693409,-0.022845236,-0.065350836
-0.014516351,-0.010720912,-0.068682853
-0.04412083,-0.012139967,-0.060321755
0.070412257,-0.014436722,-0.044278298
0.021574606,-0.000774646,-0.067254111
0.046976999,0.024015449,-0.060873195
0.040577484,-0.016559464,-0.072276635
-0.039759181,-0.023661179,-0.059186485
0.012388088,-0.015131658,-0.097209864
-0.024771423,0.009691268,-0.094804832
-0.049059841,0.00528829,-0.043149141
-0.080903757,0.022257218,-0.038045755
-0.064891137,-0.006164561,-0.057394168
-0.053789096,0.008688137,-0.069482582
0.055531748,0.02800075,-0.047927889
0.014275274,-0.00448954,-0.04432467
0.024278031,-0.010694712,-0.084128438
-0.048345232,0.0188236,-0.039599637
-0.081280797,0.01525929,-0.054663199
0.015840571,0.010005906,-0.082761645
-0.07970083,-0.01682333,-0.041725455
-0.05532637,-0.020808566,-0.078527455
-0.01804868,-0.02434042,-0.051022851
-0.034994176,0.017830242,-0.057978705
-0.001991771,0.013256773,-0.072586852
-0.026784518,0.019526546,-0.087134823
-0.078022394,0.007805859,-0.039029962
-0.059923618,0.005399077,-0.044723497
0.063297653,-0.000354126,-0.043030328
0.000131357,-0.022247658,-0.056372942
0.07417088,0.016874166,-0.046275997
0.003493292,0.002400644,-0.086120621
-0.0125561,-0.013770555,-0.070391009
0.05171753,0.000857446,-0.068947042
0.061892153,0.021151984,-0.071638933
0.086226195,-0.023267433,-0.046526871
0.061375363,0.028000058,-0.039016594
0.034300492,0.021069867,-0.03906138
-0.031131272,-0.00944383,-0.057766158
0.036595542,-0.00105588,-0.043014707
0.076716025,-0.012039665,-0.050089387
0.069675339,0.008889218,-0.058789457
-0.043458978,0.004150343,-0.039694434
-0.010474141,0.002333484,-0.075407453
0.026049709,0.022214564,-0.075443492
0.034168203,-0.016605906,-0.047840474
0.01568872,-0.008943769,-0.080186907
0.009010094,-0.013824198,-0.053451259
0.068005972,-0.028000299,-0.043888798
0.05343814,-0.003913069,-0.051320535
-0.038936367,-0.000442156,-0.046278433
0.022961999,-0.01629682,-0.095235406
0.014867115,0.002946702,-0.049027631
-0.004676448,-0.012391034,-0.093986636
-0.065346608,0.02799859,-0.040860867
-0.044791901,0.020606407,-0.087110113
-0.024162698,-0.021327383,-0.055179192
0.031405631,-0.024166402,-0.053438581
-0.033273588,0.018017075,-0.085314768
-0.021568228,0.005310217,-0.091468011
0.077363171,-0.02424516,-0.060078064
-0.072901766,-0.008656654,-0.053257102
0.066178892,-0.020832961,-0.047474855
0.018592366,-0.007456146,-0.038951819
0.072109844,0.019606978,-0.066323213
0.073941202,0.007398703,-0.058676539
-0.062565859,0.028000499,-0.037953271
-0.014208206,0.0180588,-0.076950457
0.059621613,0.015758759,-0.067539591
-0.028349121,-0.021001549,-0.06797281
0.086449308,-0.02226107,-0.040664915
-0.085723645,-0.002071588,-0.03940145
-0.004948602,-0.008882294,-0.097843574
-0.062324578,-0.015844028,-0.075605194
0.02303423,0.015326243,-0.057688175
-0.074083358,0.006233483,-0.043173216
-0.016439189,-0.01162791,-0.073554203
-0.032717646,-0.023868688,-0.048285696
-0.060090667,0.017788908,-0.062891158
-0.009658897,0.002585317,-0.04797615
0.019484566,0.008101761,-0.044551498
0.013212701,-0.018944158,-0.072809026
-0.00010622,-0.005460162,-0.060387911
0.034624654,-0.014600335,-0.077130396
0.041954297,0.02800029,-0.061107251
0.011293185,0.001674112,-0.089757378
0.061371481,-0.024333923,-0.063538306
-0.068119341,-0.003349417,-0.06570452
-0.00208035,0.008187379,-0.09396901
0.016162361,-0.012321742,-0.069875218
0.039606025,0.001918649,-0.070168037
-0.015992371,-0.004788146,-0.059665664
0.035223904,0.009993891,-0.037822264
-0.033746666,-0.018643802,-0.053439122
-0.065168596,-0.010738181,-0.04244952
-0.041059521,0.012185845,-0.056043748
0.051923378,0.007448382,-0.049490322
0.05529546,0.023690776,-0.080850932
0.037831614,-0.018126048,-0.047322486
0.065087519,-0.025101479,-0.045058826
-0.005575522,0.017666868,-0.074681484
0.078205258,0.016531698,-0.043965895
-0.074872157,-0.017825355,-0.05414998
-0.056016577,-0.008007452,-0.04369287
-0.044034853,-0.011919396,-0.040493852
0.058986236,0.020070064,-0.074446109
0.067780094,0.008527049,-0.042391754
0.013346167,0.008803684,-0.09705927
0.030279082,0.025027647,-0.074615787
0.055070912,-0.020217659,-0.038050382
0.010082644,0.015084871,-0.05018774
0.059131431,-0.018310811,-0.073084625
-0.01464248,0.014351086,-0.074732074
0.028972303,-0.017635176,-0.093583918
-0.039378423,0.011759458,-0.069727156
0.036549416,0.01636568,-0.061139208
-0.046281398,0.008623907,-0.081067027
0.071859265,-0.011102763,-0.052916369
0.072988284,-0.000837418,-0.059054869
-0.068691045,-0.012007893,-0.060894896
0.031225367,-0.013043954,-0.058005102
0.03351189,0.00508437,-0.06025208
-0.028098654,-0.003986125,-0.089736402
-0.025301382,-0.013868132,-0.059851451
0.008729939,-0.028000167,-0.043854864
0.023826938,0.000676064,-0.044317821
0.035750922,-0.028000286,-0.04789313
-0.073682058,0.002890028,-0.040665814
0.076624073,0.01611853,-0.061030262
0.052429405,0.007384697,-0.053456094
0.057633399,-0.013477399,-0.045761765
0.02007084,-0.006707059,-0.057232792
-0.027110074,0.00977307,-0.084099731
-0.016355988,0.015813379,-0.079642137
-0.016354573,0.021284272,-0.095765035
0.017752994,0.004984733,-0.046363317
0.021286878,-0.028000043,-0.06471119
-0.053796126,0.005326399,-0.061363266
0.060961343,-0.020967153,-0.051479221
-0.034924963,-0.013250323,-0.048428158
-0.007851673,0.004390931,-0.092022402
-0.086630902,0.020674323,-0.045734304
-0.010798703,0.009144404,-0.053043082
0.00346467,0.028000431,-0.091132637
0.037972582,0.007329437,-0.085259393
-0.001109199,0.023303519,-0.061236939
0.052878057,0.023079345,-0.066053977
0.054641312,0.009423788,-0.041706751
0.045331442,0.004232081,-0.079394785
0.043717461,-0.012202873,-0.083099229
0.052836575,-0.014337388,-0.071108868
-0.074050603,0.00592304,-0.053142366
-0.062550792,-0.007011022,-0.052910062
-0.01472972,-0.007177781,-0.090100454
-0.017711638,0.009947182,-0.042229018
0.051688155,0.021845552,-0.07935598
0.040517271,0.023187466,-0.056353827
0.052346277,0.004059462,-0.082841272
0.043315,0.018270145,-0.039779182
-0.064047068,-0.012555537,-0.074116662
-0.053945009,-0.013324831,-0.075233749
-0.022736555,0.021848515,-0.069342638
0.050872447,0.028000028,-0.06118946
0.033116258,-0.009835318,-0.063476986
-0.016739506,0.000868693,-0.04246453
-0.026750492,0.027979788,-0.079331444
-0.055479112,-0.006861846,-0.070843768
-0.031953238,0.008139951,-0.043044087
0.078772914,0.005557958,-0.052766391
-0.068922142,0.013094392,-0.040829005
-0.014086924,0.005175322,-0.076214592
0.007839501,-0.023632261,-0.049634542
-0.020517669,0.025669281,-0.069723862
0.073788031,-0.013367476,-0.035347365
-0.01897317,-0.01563635,-0.051449306
-0.007099904,0.018821255,-0.094327565
-0.024417217,0.021167677,-0.053774673
0.009717168,-0.020084422,-0.065799141
-0.014945609,-0.024024189,-0.053525015
0.047184637,-0.01406595,-0.072701619
-0.067432979,0.012708962,-0.04664538
-0.040588602,0.024481262,-0.085106045
-0.049137831,0.018216184,-0.076779499
-0.032073837,0.015640471,-0.055758325
-0.001968672,-0.025530727,-0.055478646
-0.048805143,-0.005583202,-0.051401406
-0.055435476,0.02369619,-0.070274006
0.016468352,-0.002805758,-0.07097294
0.055052588,0.00306452,-0.068880729
-0.013799848,0.002544492,-0.079367145
-0.062944912,0.014112857,-0.046272079
-0.015049101,-0.019754517,-0.082026472
-0.070817627,-0.014870228,-0.062703309
-0.009512435,0.002482731,-0.064232614
-0.003951931,0.011918001,-0.043391381
-0.040568946,0.002663504,-0.059981462
0.048143298,-0.021477778,-0.039452023
-0.017242988,0.016941742,-0.06585947
-0.022913013,0.005376615,-0.095246824
0.018173351,0.005450643,-0.069643831
-0.040697347,-0.011389863,-0.072348333
0.0205125,-0.003102716,-0.0398622
-0.005083382,0.008233425,-0.058676231
-0.021440239,0.012828908,-0.085191671
-0.06905636,0.021887952,-0.046590081
-0.01165294,-0.004662372,-0.06549287
-0.089884448,0.01216642,-0.0389253
0.030422339,0.012039791,-0.053394002
-0.011290118,-0.00301178,-0.094051126
-0.031500158,-0.006014514,-0.090287282
0.016012308,-0.028000139,-0.071715435
-0.021483424,0.017026295,-0.066473657
0.072805754,0.018932667,-0.043092044
0.070955246,-0.011729493,-0.067567958
-0.016542129,0.028000478,-0.042836005
-0.020329991,-0.011808001,-0.050565819
0.057599706,0.003911268,-0.062241237
0.035352042,-0.010681976,-0.071091833
0.036802981,-0.00990075,-0.044209676
-0.003091714,0.028000061,-0.070388263
0.013545877,0.023963853,-0.043547222
0.027530637,-0.006095188,-0.07922889
0.016627487,0.020939261,-0.096538566
0.02930537,0.003707344,-0.052291528
0.050366971,-0.009714149,-0.065263945
-0.04825677,0.015897521,-0.08525918
0.019212878,-0.002064153,-0.054440172
0.0701886,-0.024755924,-0.038521337
0.061105972,-0.020706688,-0.07056318
-0.031294191,-0.009087364,-0.092837384
0.045261761,0.023129382,-0.082886504
0.039588409,-0.019344865,-0.065569413
-0.027468733,0.010359599,-0.048354888
-0.04319212,0.00124582,-0.052430559
-0.025769622,-0.001513021,-0.062689955
-0.069329458,-0.002628751,-0.037784514
0.068128113,-0.00453255,-0.047270563
-0.024722181,-0.021980946,-0.08232473
0.017199845,-0.022045945,-0.043000948
-0.010754264,0.013918381,-0.073711074
0.027225457,0.00642442,-0.079696003
0.05385036,-0.024778202,-0.078773947
0.058755432,-0.023421528,-0.037995215
0.012369141,0.008898746,-0.065719415
-0.042940338,0.016987022,-0.049500442
-0.020748025,0.013270426,-0.055281785
-0.047305005,-0.007689806,-0.06554866
0.056495794,0.010217512,-0.08003509
-0.043547465,0.021608856,-0.060048909
-0.029363751,0.012710144,-0.089807955
-0.005811332,0.014624027,-0.084417983
-0.031862992,-0.024769218,-0.0894297
-0.053829951,0.003749879,-0.07263356
-0.08930634,0.022548897,-0.040260621
-0.013031173,0.019100882,-0.080628171
0.012687959,0.002139653,-0.052282586
0.024272649,0.015841605,-0.076968281
-0.001261217,-0.014659163,-0.07563899
0.043323818,-0.014047763,-0.073739747
0.014851347,0.017965061,-0.045387176
0.025748706,0.00795337,-0.057295205
0.052825075,0.021681306,-0.062308002
-0.040823584,0.014586995,-0.061401948
0.012711961,0.001244592,-0.059032769
0.012893317,0.00870415,-0.054525884
0.029048268,-0.009855861,-0.077173325
0.076784242,-0.008824486,-0.047712144
-0.017816413,-0.016256556,-0.09241087
0.009318099,0.010935846,-0.063762838
0.002201333,-0.003451045,-0.084419265
0.058801908,-0.022519726,-0.073728507
-0.049919108,-0.021327995,-0.080009432
-0.023782259,-0.015598666,-0.079096616
0.005210715,0.019068742,-0.065776929
-0.051293716,-0.022535857,-0.041996207
0.001569624,-0.022004105,-0.060096257
-0.025225618,0.003806047,-0.079003206
0.075892489,0.017644766,-0.040898488
-0.042570142,0.022051899,-0.080389844
-0.02011599,0.02800065,-0.079123452
-0.066641458,0.020745963,-0.06563417
0.039504377,-0.012061073,-0.042202028
-0.050421541,0.017250611,-0.050921639
-0.079613075,0.018575731,-0.057116585
0.07848749,0.025018777,-0.039495634
0.059437507,-0.010610269,-0.069199303
-0.009683042,0.016654398,-0.080407616
0.026874211,0.009214117,-0.047405942
-0.012729382,-0.000623179,-0.076880293
0.047895315,-0.006513322,-0.047021954
-0.000793659,0.006578956,-0.049353127
0.00040298,-0.007057528,-0.084737536
-0.030133709,-0.027998203,-0.093246564
-0.053655274,0.025206498,-0.058266142
-0.086786311,0.027867796,-0.044453436
0.044488311,0.011749761,-0.043116873
-0.005899576,-0.006702727,-0.094300278
-0.02625981,-0.000943337,-0.091566538
-0.06765756,-0.015592572,-0.055487511
-0.066052669,-0.028000572,-0.051986752
-0.036710231,0.021475467,-0.085391088
0.041403095,0.021474554,-0.084579139
0.087875784,0.019679509,-0.04329001
-0.037423535,-0.007565021,-0.054762063
-0.028856407,0.008119753,-0.040512763
0.004762787,-0.02036899,-0.09496778
0.040012723,0.024485455,-0.086813441
0.015055453,0.022348832,-0.080289266
0.056938578,0.001056891,-0.040675024
0.015155677,0.028001328,-0.075929676
-0.060403658,-0.028000316,-0.061731786
-0.002175828,-0.018204765,-0.062995297
-0.04193032,0.014829438,-0.069479383
-0.071571476,0.016086929,-0.049061288
-0.000835564,0.014980887,-0.078709438
0.055787489,-0.00220897,-0.044565821
0.001614094,-0.020875223,-0.04506251
-0.076010173,-0.016890323,-0.040185365
0.083727058,0.016230568,-0.050839254
0.061524897,0.01553232,-0.062255007
-0.023963638,0.002714927,-0.085596499
0.00869388,-0.012327558,-0.040550835
0.029838353,0.00033221,-0.093333296
0.040510327,0.011496103,-0.042789555
-0.072803578,0.003715524,-0.046003609
